Publisher Name,Publisher Registry Id,Contacts (with valid data),Location Details (with valid data),Geographic Coordinates (with valid data),DAC Sectors (with valid data),Capital Spend (with valid data),Activity Documents (with valid data),Aid Type (with valid data),Recipient Language (with valid data),Result/ Indicator (with valid data),Average (with valid data),Contacts (with any data),Location Details (with any data),Geographic Coordinates (with any data),DAC Sectors (with any data),Capital Spend (with any data),Activity Documents (with any data),Aid Type (with any data),Recipient Language (with any data),Result/ Indicator (with any data),Average (with any data)
Eurasia Partnership Foundation,epf,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,22.22222222222222,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,22.22222222222222
European Bank for Reconstruction and Development,ebrd,100.0,97.51203852327448,0.0,100.0,0.0,100.0,100.0,0.0,0.0,55.279115391474946,100.0,97.51203852327448,97.51203852327448,100.0,0.0,100.0,100.0,0.0,0.0,66.11378633850545
European Commission - Humanitarian Aid & Civil Protection,ec-echo,100.0,99.21722113502935,89.53033268101761,100.0,100.0,100.0,100.0,21.80094786729858,0.0,78.94983352037173,100.0,99.21722113502935,89.53033268101761,100.0,100.0,100.0,100.0,21.80094786729858,0.0,78.94983352037173
European Commission - International Partnerships,ec-intpa,100.0,100.0,80.16260162601625,92.97856614929786,100.0,26.09016999260902,99.95565410199556,33.899243402841854,0.2660753880266075,70.37247896230969,100.0,100.0,81.67036215816704,100.0,100.0,26.09016999260902,100.0,33.899243402841854,0.2660753880266075,71.32509454907161
European Commission - Neighbourhood and Enlargement Negotiations,ec-near,100.0,100.0,83.35818669847897,97.28601252609603,100.0,33.0450342976439,100.0,0.0,0.35788845809722636,68.2274579978129,100.0,100.0,83.53713092752758,100.0,100.0,33.0450342976439,100.0,0.0,0.35788845809722636,68.54889485369652
European Commission - Service for Foreign Policy Instruments,ec-fpi,100.0,100.0,63.16666666666667,100.0,100.0,16.833333333333332,100.0,19.841269841269842,0.0,66.64902998236332,100.0,100.0,63.16666666666667,100.0,100.0,16.833333333333332,100.0,19.841269841269842,0.0,66.64902998236332
European Forest Institute,efi,0.0,0.0,0.0,100.0,0.0,0.0,0.0,-,0.0,11.11111111111111,0.0,0.0,0.0,100.0,0.0,0.0,0.0,-,0.0,11.11111111111111
European Institute of Peace,eip,0.0,0.0,0.0,100.0,0.0,28.57142857142857,0.0,0.0,0.0,14.285714285714285,0.0,0.0,0.0,100.0,0.0,28.57142857142857,0.0,0.0,0.0,14.285714285714285
European Investment Bank,eib,0.0,0.0,0.0,0.0,0.0,100.0,100.0,16.955017301038062,0.0,24.106113033448672,0.0,0.0,0.0,0.0,0.0,100.0,100.0,16.955017301038062,0.0,24.106113033448672
European Journalism Centre,ejc,10.0,0.0,0.0,100.0,0.0,0.0,100.0,50.0,90.0,38.888888888888886,10.0,0.0,0.0,100.0,0.0,0.0,100.0,50.0,90.0,38.888888888888886
Eve Organization for Women Development,eveowd,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,100.0,33.333333333333336,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,100.0,33.333333333333336
EveryChild,evc,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Excellent Development,excellent,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Exeter Ethiopia Link,eel,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Fair Wear Foundation,fwf,80.0,0.0,0.0,100.0,0.0,70.0,10.0,14.285714285714285,70.0,38.25396825396825,80.0,0.0,0.0,100.0,0.0,70.0,10.0,14.285714285714285,70.0,38.25396825396825
FairChain Foundation,fc-f,0.0,0.0,0.0,100.0,0.0,0.0,100.0,-,0.0,22.22222222222222,0.0,0.0,0.0,100.0,0.0,0.0,100.0,-,0.0,22.22222222222222
Fairfood International,fairfood,100.0,0.0,0.0,100.0,0.0,0.0,100.0,100.0,100.0,55.55555555555556,100.0,0.0,0.0,100.0,0.0,0.0,100.0,100.0,100.0,55.55555555555556
Fairtrade Belgium,fairtrade_be,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Fairtrade Labelling Organizations International e.V.,fairtrade_international,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Faith to Action Network,f2a,55.55555555555556,0.0,0.0,100.0,0.0,0.0,22.22222222222222,42.857142857142854,88.88888888888889,34.39153439153439,55.55555555555556,0.0,0.0,100.0,0.0,0.0,22.22222222222222,42.857142857142854,88.88888888888889,34.39153439153439
Family Aids Caring Trust,fact,100.0,0.0,0.0,100.0,0.0,100.0,100.0,100.0,0.0,55.55555555555556,100.0,0.0,0.0,100.0,0.0,100.0,100.0,100.0,0.0,55.55555555555556
Family Counseling and Development Foundation,fcdf,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Family Guidance Association of Ethiopia,fgae_ethiopia,100.0,40.0,0.0,100.0,0.0,0.0,0.0,0.0,40.0,31.11111111111111,100.0,40.0,0.0,100.0,0.0,0.0,0.0,0.0,40.0,31.11111111111111
Family Life Education Program,flepuganda,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Farm Africa,fa,100.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,33.333333333333336,100.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,44.44444444444444
Farm Concern International,fci,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Fauna & Flora International,ffi_publisher,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Federation of Women Lawyers Kenya,fida,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,77.77777777777777,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,77.77777777777777
Feed the Minds,ftm-291333,100.0,0.0,0.0,100.0,0.0,100.0,100.0,100.0,0.0,55.55555555555556,100.0,0.0,0.0,100.0,0.0,100.0,100.0,100.0,0.0,55.55555555555556
FHI360,fhi360,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,22.22222222222222,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,22.22222222222222
Fiabel,fiabel,100.0,66.66666666666666,66.66666666666666,100.0,0.0,16.666666666666664,100.0,100.0,66.66666666666666,68.51851851851852,100.0,66.66666666666666,66.66666666666666,100.0,0.0,16.666666666666664,100.0,100.0,66.66666666666666,68.51851851851852
FIAN Belgium,fian-belgium,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
"Field Ready, USA",field_ready,100.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,100.0,44.44444444444444,100.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,100.0,44.44444444444444
Fiftyfifty,fiftyfifty-lb,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,22.22222222222222,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,22.22222222222222
Fight Hunger Foundation,fhf,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Financial Sector Deepening Trust (Kenya),fsdk,25.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,13.88888888888889,25.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,13.88888888888889
Financial Sector Deepening Uganda,fsduganda,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
FIND,finddiagnostics,0.0,0.0,0.0,100.0,0.0,0.0,0.0,-,0.0,11.11111111111111,0.0,0.0,0.0,100.0,0.0,0.0,0.0,-,0.0,11.11111111111111
Find Your Feet,fyf,100.0,0.0,0.0,100.0,0.0,100.0,100.0,66.66666666666666,0.0,51.85185185185185,100.0,0.0,0.0,100.0,0.0,100.0,100.0,66.66666666666666,0.0,51.85185185185185
Finland - Ministry for Foreign Affairs,finland_mfa,0.0,0.6237006237006237,0.0,100.0,84.40748440748442,0.0,85.86278586278586,32.55813953488372,0.0,33.71690115876162,0.0,0.6237006237006237,0.0,100.0,84.40748440748442,0.0,85.86278586278586,32.55813953488372,0.0,33.71690115876162
Finn Church Aid (Kirkon Ulkomaanapu sr),fca,100.0,0.0,0.0,100.0,0.0,50.0,100.0,0.0,100.0,50.0,100.0,0.0,0.0,100.0,0.0,50.0,100.0,0.0,100.0,50.0
FMO,fmo,100.0,0.0,0.0,0.0,0.0,0.0,0.819672131147541,46.28099173553719,0.0,16.344518207409415,100.0,0.0,0.0,0.0,0.0,0.0,0.819672131147541,46.28099173553719,0.0,16.344518207409415
FONCABA ASBL KBA VZW,foncaba,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Fondation Hirondelle,fh_ch,100.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,44.44444444444444,100.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,44.44444444444444
Fondo Centroamericano de Mujeres,fcam,66.66666666666666,0.0,0.0,100.0,0.0,33.33333333333333,100.0,-,33.33333333333333,37.03703703703704,66.66666666666666,0.0,0.0,100.0,0.0,33.33333333333333,100.0,-,33.33333333333333,37.03703703703704
Fonds voor Ontwikkelingssamenwerking - Socialistische Solidariteit VZW,fos,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Food and Agriculture Organization of the United Nations (FAO),fao,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Food for the Hungry UK,fh,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Forest Trends Association,forest-trends,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Forests Monitor,fm,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Forever Sabah,fs,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Forschungsinstitut zur Zukunft der Arbeit GmbH (IZA),iza,0.0,0.0,0.0,100.0,0.0,0.0,0.0,-,0.0,11.11111111111111,0.0,0.0,0.0,100.0,0.0,0.0,0.0,-,0.0,11.11111111111111
Forum for Africa Women Educationalist Regional Secretariat,fawe-rs,93.75,43.75,43.75,100.0,0.0,43.75,43.75,64.28571428571429,50.0,53.67063492063492,93.75,43.75,43.75,100.0,0.0,43.75,43.75,64.28571428571429,50.0,53.67063492063492
forum for women in democracy,fowode,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,77.77777777777777,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,77.77777777777777
Forum Universitaire pour la Coopération Internationale au Développement -FUCID ASBL,fucid,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Foundation for Social Improvement,the_fsi,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,22.22222222222222,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,22.22222222222222
France - Ministry for Europe and Foreign Affairs,france,0.0,58.333333333333336,58.333333333333336,100.0,0.0,0.0,100.0,41.66666666666667,0.0,39.81481481481482,0.0,58.333333333333336,58.333333333333336,100.0,0.0,0.0,100.0,41.66666666666667,0.0,39.81481481481482
FRANK Water,frankwater,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Free a Girl,freeagirl,100.0,0.0,0.0,100.0,0.0,0.0,100.0,25.0,75.0,44.44444444444444,100.0,0.0,0.0,100.0,0.0,0.0,100.0,25.0,75.0,44.44444444444444
Free Press Unlimited,free_press_unlimited,100.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,50.0,38.888888888888886,100.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,50.0,38.888888888888886
Freedom Forum,ff,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,5.555555555555555,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,5.555555555555555
Friends of Kipkelion,kipkelion,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Friends of Publish What You Fund,friendsofpwyf,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,22.22222222222222,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,22.22222222222222
"Friends of the Earth England, Wales and Northern Ireland",foe_ewni,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Friends of the Earth International,foei,25.0,0.0,0.0,100.0,0.0,0.0,100.0,-,100.0,36.111111111111114,25.0,0.0,0.0,100.0,0.0,0.0,100.0,-,100.0,36.111111111111114
Friends of the Earth-Ghana,foe-ghana,100.0,100.0,0.0,100.0,0.0,0.0,100.0,100.0,0.0,55.55555555555556,100.0,100.0,0.0,100.0,0.0,0.0,100.0,100.0,0.0,55.55555555555556
Frontline AIDS,f-aids,92.85714285714286,0.0,0.0,100.0,0.0,7.142857142857142,100.0,44.44444444444444,100.0,49.382716049382715,92.85714285714286,0.0,0.0,100.0,0.0,7.142857142857142,100.0,44.44444444444444,100.0,49.382716049382715
FSD Africa,fsdafrica,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Fundacion Acceso,fundacion-acceso,100.0,0.0,0.0,0.0,0.0,100.0,100.0,-,100.0,44.44444444444444,100.0,0.0,0.0,0.0,0.0,100.0,100.0,-,100.0,44.44444444444444
Fundación Avina,fundacionavina,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,25.0,13.88888888888889,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,25.0,13.88888888888889
Fundación Fondo Mujeres del Sur,fms,100.0,0.0,0.0,100.0,0.0,100.0,100.0,-,100.0,55.55555555555556,100.0,0.0,0.0,100.0,0.0,100.0,100.0,-,100.0,55.55555555555556
Fundación Gaia Amazonas,gaia,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,22.22222222222222,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,22.22222222222222
Fundación Oriéntame,orientame,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,11.11111111111111,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,11.11111111111111
Fundo de Investimento e Patrimonio do Abastecimento de Água (FIPAG),fipag,100.0,0.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,55.55555555555556,100.0,0.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,55.55555555555556
GALZ,galz,0.0,0.0,0.0,100.0,0.0,0.0,100.0,100.0,66.66666666666666,40.74074074074073,0.0,0.0,0.0,100.0,0.0,0.0,100.0,100.0,66.66666666666666,40.74074074074073
"Gavi, the vaccine alliance",gavi,100.0,99.8185117967332,99.8185117967332,100.0,100.0,99.63702359346642,100.0,68.62745098039215,78.94736842105263,94.09431850981974,100.0,99.8185117967332,99.8185117967332,100.0,100.0,99.8185117967332,100.0,68.62745098039215,78.94736842105263,94.11448386573826
GEF Secretariat,gef,100.0,0.0,0.0,0.0,0.0,75.2342704149933,100.0,0.0,0.0,30.581585601665925,100.0,0.0,0.0,0.0,0.0,75.2342704149933,100.0,0.0,0.0,30.581585601665925
GEMS Education Solutions,mgcubed,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Gender at Work,genderatwork,100.0,0.0,0.0,100.0,0.0,0.0,100.0,33.33333333333333,57.14285714285714,43.386243386243386,100.0,0.0,0.0,100.0,0.0,0.0,100.0,33.33333333333333,57.14285714285714,43.386243386243386
Gender Equality Network,gen,100.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,50.0,38.888888888888886,100.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,50.0,38.888888888888886
Gender Links,gl,58.333333333333336,0.0,0.0,33.33333333333333,0.0,8.333333333333332,83.33333333333334,-,0.0,20.370370370370367,58.333333333333336,0.0,0.0,33.33333333333333,0.0,8.333333333333332,83.33333333333334,-,0.0,20.370370370370367
Geneva International Centre for Humanitarian Demining,gichd,36.84210526315789,0.0,0.0,94.73684210526315,0.0,0.0,0.0,0.0,94.73684210526315,25.146198830409354,36.84210526315789,0.0,0.0,94.73684210526315,0.0,0.0,0.0,0.0,94.73684210526315,25.146198830409354
GEOMOUN ASBL,geomoun,100.0,100.0,100.0,100.0,0.0,0.0,100.0,66.66666666666666,100.0,74.07407407407408,100.0,100.0,100.0,100.0,0.0,0.0,100.0,66.66666666666666,100.0,74.07407407407408
Germany - Federal Foreign Office,fo_germany,100.0,100.0,0.0,99.45098039215686,0.0,0.0,100.0,18.138424821002385,0.0,46.39882280146214,100.0,100.0,0.0,100.0,0.0,0.0,100.0,18.138424821002385,0.0,46.45982498011138
Germany - Ministry for Economic Cooperation and Development,bmz,100.0,73.65386707277275,73.65386707277275,99.98912215816382,0.0,33.72130969215708,43.27205482432285,34.9874464628563,0.0,51.03085192033839,100.0,73.65386707277275,73.65386707277275,100.0,0.0,64.07048841509845,43.27205482432285,34.9874464628563,0.0,54.404191538647005
Germany GIZ Non BMZ,giz,100.0,0.0,0.0,100.0,0.0,100.0,100.0,23.52941176470588,0.0,47.05882352941176,100.0,0.0,0.0,100.0,0.0,100.0,100.0,23.52941176470588,0.0,47.05882352941176
GHANA NETHERLANDS BUSINESS & CULTURE COUNCIL,gnbcc,100.0,0.0,0.0,100.0,0.0,0.0,100.0,100.0,100.0,55.55555555555556,100.0,0.0,0.0,100.0,0.0,0.0,100.0,100.0,100.0,55.55555555555556
Girls Not Brides: The Global Partnership to End Child Marriage,girlsnotbrides,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Girls’ Education Challenge – Fund Manager PwC,gecfundmanagerpwc,100.0,0.0,0.0,100.0,0.0,100.0,100.0,-,0.0,44.44444444444444,100.0,0.0,0.0,100.0,0.0,100.0,100.0,-,0.0,44.44444444444444
Giro555 (Stichting Samenwerkende Hulporganisaties),giro555,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,22.22222222222222,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,22.22222222222222
GiveDirectly,givedirectly,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Global Action Nepal,gan,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Global Alliance for Livestock Veterinary Medicines,galvmed,0.0,0.0,0.0,100.0,0.0,100.0,100.0,-,0.0,33.333333333333336,0.0,0.0,0.0,100.0,0.0,100.0,100.0,-,0.0,33.333333333333336
Global Alliance for TB Drug Development,tb-a,100.0,0.0,0.0,0.0,0.0,100.0,0.0,-,0.0,22.22222222222222,100.0,0.0,0.0,0.0,0.0,100.0,0.0,-,0.0,22.22222222222222
Global Anaesthesia Development Partnerships,gadp,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,22.22222222222222,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,22.22222222222222
Global Antibiotic Research and Development Partnership,gardp,100.0,0.0,0.0,100.0,0.0,0.0,11.11111111111111,-,0.0,23.45679012345679,100.0,0.0,0.0,100.0,0.0,0.0,11.11111111111111,-,0.0,23.45679012345679
Global Canopy,globalcanopy,100.0,0.0,0.0,100.0,0.0,0.0,100.0,100.0,100.0,55.55555555555556,100.0,0.0,0.0,100.0,0.0,0.0,100.0,100.0,100.0,55.55555555555556
Global Disability Innovation Hub,gdihub,100.0,0.0,0.0,0.0,0.0,0.0,100.0,-,100.0,33.333333333333336,100.0,0.0,0.0,0.0,0.0,0.0,100.0,-,100.0,33.333333333333336
Global Focus,globaltfokus,100.0,0.0,0.0,40.0,0.0,0.0,100.0,-,0.0,26.666666666666668,100.0,0.0,0.0,40.0,0.0,0.0,100.0,-,0.0,26.666666666666668
Global Fund for Community Foundations,gfcf,100.0,0.0,0.0,100.0,0.0,0.0,0.0,-,100.0,33.333333333333336,100.0,0.0,0.0,100.0,0.0,0.0,0.0,-,100.0,33.333333333333336
Global Fund to End Modern Slavery,gfems,0.0,0.0,0.0,100.0,0.0,0.0,0.0,40.0,0.0,15.555555555555555,0.0,0.0,0.0,100.0,0.0,0.0,0.0,40.0,0.0,15.555555555555555
Global Green Growth Institute (GGGI),gggi,99.43181818181817,18.181818181818183,18.181818181818183,100.0,0.0,13.636363636363635,100.0,39.63414634146341,97.72727272727273,54.08813747228381,99.43181818181817,18.181818181818183,18.181818181818183,100.0,0.0,13.636363636363635,100.0,39.63414634146341,97.72727272727273,54.08813747228381
Global Impact Investing Network,giin,100.0,0.0,0.0,100.0,0.0,0.0,100.0,100.0,50.0,50.0,100.0,0.0,0.0,100.0,0.0,0.0,100.0,100.0,50.0,50.0
Global Innovation Fund,gif,0.0,0.0,0.0,100.0,0.0,17.391304347826086,0.0,83.33333333333334,0.0,22.302737520128826,0.0,0.0,0.0,100.0,0.0,17.391304347826086,0.0,83.33333333333334,0.0,22.302737520128826
Global Network of People Living with HIV (GNP+),gnpplus,0.0,0.0,0.0,100.0,0.0,0.0,20.0,37.5,10.0,18.61111111111111,0.0,0.0,0.0,100.0,0.0,0.0,20.0,37.5,10.0,18.61111111111111
Global Network of Sex Work Projects (NSWP),nswp,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Global Partnership for Education,gpe,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Global Rights Compliance,grc2018,43.333333333333336,0.0,0.0,100.0,0.0,3.3333333333333335,100.0,13.333333333333334,0.0,28.88888888888889,43.333333333333336,0.0,0.0,100.0,0.0,3.3333333333333335,100.0,13.333333333333334,0.0,28.88888888888889
Global Water Partnership,gwp,0.0,0.0,0.0,0.0,0.0,66.66666666666666,0.0,0.0,33.33333333333333,11.111111111111109,0.0,0.0,0.0,0.0,0.0,66.66666666666666,0.0,0.0,33.33333333333333,11.111111111111109
Global Witness,globalwitness,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
GlobalGiving.org,globalgiving,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
GOAL,goal,33.33333333333333,0.0,0.0,100.0,0.0,33.33333333333333,100.0,100.0,0.0,40.74074074074073,33.33333333333333,0.0,0.0,100.0,0.0,33.33333333333333,100.0,100.0,0.0,40.74074074074073
GOGLA - Global Off-Grid Lighting Association,gogla,0.0,0.0,0.0,100.0,0.0,50.0,0.0,0.0,0.0,16.666666666666668,0.0,0.0,0.0,100.0,0.0,50.0,0.0,0.0,0.0,16.666666666666668
GoodWeave International,goodweave_intl,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Goree Institute,gorin,100.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,100.0,44.44444444444444,100.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,100.0,44.44444444444444
GPPAC Foundation,gppac,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Grand Challenges Canada,hgc,0.0,0.0,0.0,100.0,0.0,0.0,0.0,-,0.0,11.11111111111111,0.0,0.0,0.0,100.0,0.0,0.0,0.0,-,0.0,11.11111111111111
Greater Virunga Transboundary Collaboration,gvtc,100.0,0.0,0.0,100.0,0.0,0.0,100.0,-,100.0,44.44444444444444,100.0,0.0,0.0,100.0,0.0,0.0,100.0,-,100.0,44.44444444444444
Ground Truth Solutions,ground-truth-solutions,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,11.11111111111111,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,11.11111111111111
Groupe Pivot Santé Population,gpsp-org,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Grow Asia,growasia,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Grow Movement,growmovement_admin,0.0,0.0,0.0,50.0,0.0,0.0,100.0,100.0,0.0,27.77777777777778,0.0,0.0,0.0,100.0,0.0,0.0,100.0,100.0,0.0,33.333333333333336
GSMA Foundation,gsma_foundation,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,22.22222222222222,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,22.22222222222222
Gulu University,guluuni,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Guttmacher Institute,guttmacher,100.0,0.0,0.0,100.0,0.0,100.0,100.0,-,0.0,44.44444444444444,100.0,0.0,0.0,100.0,0.0,100.0,100.0,-,0.0,44.44444444444444
Hagar International UK,hagar_uk,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Haiti Hospital Appeal,hha,100.0,100.0,100.0,100.0,0.0,100.0,0.0,0.0,0.0,55.55555555555556,100.0,100.0,100.0,100.0,0.0,100.0,0.0,0.0,0.0,55.55555555555556
Hand in Hand International,handinhand,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11111111111111,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11111111111111
Handicap International Belgique,hib,100.0,92.3076923076923,92.3076923076923,100.0,0.0,0.0,100.0,66.66666666666666,92.3076923076923,71.5099715099715,100.0,92.3076923076923,92.3076923076923,100.0,0.0,0.0,100.0,66.66666666666666,92.3076923076923,71.5099715099715
Handicap International Federation,hi_fed,88.88888888888889,0.0,0.0,100.0,0.0,22.22222222222222,88.88888888888889,12.5,22.22222222222222,37.19135802469136,88.88888888888889,0.0,0.0,100.0,0.0,22.22222222222222,88.88888888888889,12.5,22.22222222222222,37.19135802469136
Handicap International UK,hiuk,76.19047619047619,28.57142857142857,28.57142857142857,95.23809523809523,0.0,33.33333333333333,100.0,52.63157894736842,14.285714285714285,47.64689501531606,76.19047619047619,28.57142857142857,28.57142857142857,95.23809523809523,0.0,33.33333333333333,100.0,52.63157894736842,14.285714285714285,47.64689501531606
Health Development Initiative,hdi,100.0,0.0,0.0,100.0,0.0,0.0,100.0,100.0,100.0,55.55555555555556,100.0,0.0,0.0,100.0,0.0,0.0,100.0,100.0,100.0,55.55555555555556
Health Insurance Fund,hif,100.0,0.0,0.0,100.0,0.0,0.0,0.0,-,100.0,33.333333333333336,100.0,0.0,0.0,100.0,0.0,0.0,0.0,-,100.0,33.333333333333336
Health Poverty Action,hpa,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
HealthNet TPO,healthnet,0.0,0.0,0.0,100.0,0.0,0.0,0.0,50.0,100.0,27.77777777777778,0.0,0.0,0.0,100.0,0.0,0.0,0.0,50.0,100.0,27.77777777777778
HealthProm,hp_12,100.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,44.44444444444444,100.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,44.44444444444444
Healthright International-Kenya,hri,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,22.22222222222222,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,22.22222222222222
Healthy Entrepreneurs Foundation,hefoundation,100.0,100.0,100.0,100.0,0.0,0.0,100.0,0.0,100.0,66.66666666666667,100.0,100.0,100.0,100.0,0.0,0.0,100.0,0.0,100.0,66.66666666666667
Heartland Alliance International,ha-i,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,33.333333333333336,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,33.333333333333336
